county,month,year,unemp_rate,medicaid_enrollment,medicaid_per_1k,snap_persons,snap_benefits,snap_per_1k,crash_count,crashes_per_100k,mta_ridership,population
Dutchess,2024-07,2024,3.6,63570,212.43,18215.0,3578779.0,60.87,602.0,201.17,,299256
Dutchess,2024-08,2024,3.5,63432,211.97,18164.0,3559568.0,60.7,557.0,186.13,,299256
Dutchess,2024-09,2024,2.9,63297,211.51,17928.0,3516217.0,59.91,620.0,207.18,,299256
Dutchess,2024-10,2024,2.9,63209,211.22,17819.0,3581497.0,59.54,759.0,253.63,,299256
Dutchess,2024-11,2024,3.0,62967,210.41,17570.0,3523969.0,58.71,744.0,248.62,,299256
Dutchess,2024-12,2024,3.0,62855,210.04,17368.0,3476459.0,58.04,719.0,240.26,,299256
Dutchess,2025-01,2025,3.6,62564,208.06,17152.0,3413741.0,57.04,,,,300708
Dutchess,2025-02,2025,3.8,62331,207.28,16949.0,3388433.0,56.36,,,,300708
Dutchess,2025-03,2025,3.4,62327,207.27,16974.0,3415310.0,56.45,,,,300708
Dutchess,2025-04,2025,2.7,62255,207.03,17016.0,3429373.0,56.59,,,,300708
Dutchess,2025-05,2025,2.7,62092,206.49,17086.0,3433463.0,56.82,,,,300708
Dutchess,2025-06,2025,3.0,61843,205.66,17190.0,3442454.0,57.17,,,,300708
Dutchess,2025-07,2025,3.4,61803,205.52,17289.0,3452882.0,57.49,,,,300708
Dutchess,2025-08,2025,3.7,61303,203.86,17107.0,3371233.0,56.89,,,,300708
Dutchess,2025-09,2025,3.6,61154,203.37,17038.0,3355960.0,56.66,,,,300708
Dutchess,2025-10,2025,,61029,202.95,16927.0,3432669.0,56.29,,,,300708
Dutchess,2025-11,2025,3.3,61492,204.49,16634.0,3334454.0,55.32,,,,300708
Dutchess,2025-12,2025,3.2,61718,205.24,16687.0,3314716.0,55.49,,,,300708
Erie,2018-01,2018,5.4,239087,259.96,148808.0,19117713.0,161.8,,,,919717
Erie,2018-02,2018,5.6,239101,259.97,147048.0,18834779.0,159.88,,,,919717
Erie,2018-03,2018,5.0,239075,259.94,147408.0,18884596.0,160.28,,,,919717
Erie,2018-04,2018,4.3,239008,259.87,145110.0,18537968.0,157.78,,,,919717
Erie,2018-05,2018,3.8,238896,259.75,144892.0,18555051.0,157.54,,,,919717
Erie,2018-06,2018,4.1,237420,258.14,146102.0,18601190.0,158.86,,,,919717
Erie,2018-07,2018,4.2,236822,257.49,145758.0,18559488.0,158.48,,,,919717
Erie,2018-08,2018,4.1,235964,256.56,144699.0,18616473.0,157.33,,,,919717
Erie,2018-09,2018,3.5,235771,256.35,144619.0,18570101.0,157.24,,,,919717
Erie,2018-10,2018,3.5,236071,256.68,144438.0,18738126.0,157.05,,,,919717
Erie,2018-11,2018,3.5,235977,256.58,142978.0,18545437.0,155.46,,,,919717
Erie,2018-12,2018,4.0,235932,256.53,142813.0,18486998.0,155.28,,,,919717
Erie,2019-01,2019,4.6,236139,257.04,144478.0,18509031.0,157.26,,,,918702
Erie,2019-02,2019,4.5,236176,257.08,144654.0,18465974.0,157.45,,,,918702
Erie,2019-03,2019,4.2,235753,256.62,143712.0,18338340.0,156.43,,,,918702
Erie,2019-04,2019,3.5,235183,255.99,142438.0,18177573.0,155.04,,,,918702
Erie,2019-05,2019,3.4,235504,256.34,141724.0,18140516.0,154.27,,,,918702
Erie,2019-06,2019,3.7,235343,256.17,141638.0,18128067.0,154.17,,,,918702
Erie,2019-07,2019,4.3,235343,256.17,141011.0,18105238.0,153.49,,,,918702
Erie,2019-08,2019,4.2,235368,256.2,140152.0,18067602.0,152.55,,,,918702
Erie,2019-09,2019,3.6,235142,255.95,140283.0,18108173.0,152.7,,,,918702
Erie,2019-10,2019,3.7,235384,256.21,141028.0,18472734.0,153.51,,,,918702
Erie,2019-11,2019,3.8,234812,255.59,140065.0,18260861.0,152.46,,,,918702
Erie,2019-12,2019,4.2,234739,255.51,139456.0,18205925.0,151.8,,,,918702
Erie,2020-01,2020,4.7,235446,247.19,139527.0,18124683.0,146.49,,,,952491
Erie,2020-02,2020,4.7,235685,247.44,139152.0,18053039.0,146.09,,,,952491
Erie,2020-03,2020,5.4,235867,247.63,138725.0,18006229.0,145.64,,,,952491
Erie,2020-04,2020,20.3,240312,252.3,144170.0,31652682.0,151.36,,,,952491
Erie,2020-05,2020,15.4,243537,255.68,147191.0,26232816.0,154.53,,,,952491
Erie,2020-06,2020,11.6,246163,258.44,147777.0,25558014.0,155.15,,,,952491
Erie,2020-07,2020,10.5,249068,261.49,145530.0,26012865.0,152.79,,,,952491
Erie,2020-08,2020,8.2,251729,264.28,144314.0,25275214.0,151.51,,,,952491
Erie,2020-09,2020,7.2,254651,267.35,143540.0,24270387.0,150.7,,,,952491
Erie,2020-10,2020,5.9,256866,269.68,140586.0,26798252.0,147.6,,,,952491
Erie,2020-11,2020,5.7,259161,272.09,140854.0,26954738.0,147.88,,,,952491
Erie,2020-12,2020,7.3,262258,275.34,142274.0,26714735.0,149.37,,,,952491
Erie,2021-01,2021,7.3,264523,277.65,142245.0,30269304.0,149.3,1441.0,151.25,,952725
Erie,2021-02,2021,7.3,265507,278.68,142983.0,30833585.0,150.08,1521.0,159.65,,952725
Erie,2021-03,2021,6.7,267145,280.4,145695.0,31425839.0,152.92,1406.0,147.58,,952725
Erie,2021-04,2021,5.8,268628,281.96,146141.0,34960343.0,153.39,1472.0,154.5,,952725
Erie,2021-05,2021,5.3,269857,283.25,143850.0,34613061.0,150.99,1633.0,171.4,,952725
Erie,2021-06,2021,5.8,271288,284.75,142281.0,34281781.0,149.34,1807.0,189.67,,952725
Erie,2021-07,2021,5.5,272780,286.32,140988.0,34700614.0,147.98,1767.0,185.47,,952725
Erie,2021-08,2021,5.1,273971,287.57,140150.0,34863322.0,147.1,1685.0,176.86,,952725
Erie,2021-09,2021,4.2,275578,289.25,139731.0,33537866.0,146.66,1804.0,189.35,,952725
Erie,2021-10,2021,3.9,277176,290.93,139636.0,36338457.0,146.56,1948.0,204.47,,952725
Erie,2021-11,2021,3.6,278265,292.07,140708.0,36347271.0,147.69,1869.0,196.17,,952725
Erie,2021-12,2021,3.3,280369,294.28,142043.0,37244678.0,149.09,1756.0,184.31,,952725
Erie,2022-01,2022,4.2,282126,297.2,142708.0,37437745.0,150.33,1816.0,191.3,,949276
Erie,2022-02,2022,4.4,283462,298.61,145232.0,37967456.0,152.99,1662.0,175.08,,949276
Erie,2022-03,2022,3.9,284988,300.22,147917.0,38315105.0,155.82,1538.0,162.02,,949276
Erie,2022-04,2022,3.3,285382,300.63,149093.0,38556229.0,157.06,1330.0,140.11,,949276
Erie,2022-05,2022,3.1,285719,300.99,149092.0,38226714.0,157.06,1559.0,164.23,,949276
Erie,2022-06,2022,3.4,287176,302.52,148474.0,38066166.0,156.41,1753.0,184.67,,949276
Erie,2022-07,2022,3.8,288511,303.93,147162.0,37863839.0,155.03,1546.0,162.86,,949276
Erie,2022-08,2022,3.9,289497,304.97,145938.0,37523260.0,153.74,1649.0,173.71,,949276
Erie,2022-09,2022,3.1,291199,306.76,144220.0,37270391.0,151.93,1713.0,180.45,,949276
Erie,2022-10,2022,2.9,291746,307.34,142910.0,41077198.0,150.55,1825.0,192.25,,949276
Erie,2022-11,2022,3.1,292372,307.99,141863.0,41418756.0,149.44,1804.0,190.04,,949276
Erie,2022-12,2022,3.3,293656,309.35,143621.0,42173093.0,151.3,1791.0,188.67,,949276
Erie,2023-01,2023,3.9,295385,311.78,143439.0,43116846.0,151.4,1666.0,175.85,,947418
Erie,2023-02,2023,4.0,295878,312.3,144138.0,41561473.0,152.14,1354.0,142.91,,947418
Erie,2023-03,2023,3.6,297305,313.81,146972.0,29903805.0,155.13,1571.0,165.82,,947418
Erie,2023-04,2023,2.8,298297,314.85,145737.0,28446757.0,153.83,1358.0,143.34,,947418
Erie,2023-05,2023,3.1,299434,316.05,146384.0,28535565.0,154.51,1649.0,174.05,,947418
Erie,2023-06,2023,3.2,301125,317.84,145346.0,28206999.0,153.41,1552.0,163.81,,947418
Erie,2023-07,2023,3.5,298114,314.66,143878.0,28029430.0,151.86,1580.0,166.77,,947418
Erie,2023-08,2023,3.9,294663,311.02,143716.0,28164207.0,151.69,1560.0,164.66,,947418
Erie,2023-09,2023,3.4,290881,307.02,142585.0,27800403.0,150.5,1597.0,168.56,,947418
Erie,2023-10,2023,3.6,287497,303.45,142667.0,29381028.0,150.59,1794.0,189.36,,947418
Erie,2023-11,2023,3.6,283817,299.57,142610.0,29384783.0,150.52,1851.0,195.37,,947418
Erie,2023-12,2023,3.9,279210,294.71,143528.0,29501659.0,151.49,1618.0,170.78,,947418
Erie,2024-01,2024,4.4,275210,290.37,144212.0,29087987.0,152.16,1701.0,179.47,,947783
Erie,2024-02,2024,4.5,272330,287.33,144604.0,28894582.0,152.57,1379.0,145.5,,947783
Erie,2024-03,2024,4.2,269332,284.17,145121.0,28911696.0,153.12,1614.0,170.29,,947783
Erie,2024-04,2024,3.5,264494,279.07,144656.0,28662751.0,152.63,1364.0,143.91,,947783
Erie,2024-05,2024,3.5,260815,275.18,144216.0,28636519.0,152.16,1768.0,186.54,,947783
Erie,2024-06,2024,3.7,256892,271.05,143568.0,28809608.0,151.48,1666.0,175.78,,947783
Erie,2024-07,2024,4.2,256361,270.48,144122.0,28879693.0,152.06,1591.0,167.87,,947783
Erie,2024-08,2024,4.1,255958,270.06,144127.0,28673988.0,152.07,1549.0,163.43,,947783
Erie,2024-09,2024,3.3,255550,269.63,143473.0,28419005.0,151.38,1628.0,171.77,,947783
Erie,2024-10,2024,3.4,255625,269.71,143973.0,29144942.0,151.91,1778.0,187.6,,947783
Erie,2024-11,2024,3.5,254608,268.64,143316.0,28837620.0,151.21,1806.0,190.55,,947783
Erie,2024-12,2024,3.8,254024,268.02,142983.0,28918266.0,150.86,1891.0,199.52,,947783
Erie,2025-01,2025,4.5,253386,267.64,142028.0,28295909.0,150.02,,,,946741
Erie,2025-02,2025,4.8,252595,266.8,141469.0,28142001.0,149.43,,,,946741
Erie,2025-03,2025,4.2,253089,267.33,141701.0,28180707.0,149.67,,,,946741
Erie,2025-04,2025,3.2,253488,267.75,141177.0,27921839.0,149.12,,,,946741
Erie,2025-05,2025,3.1,253489,267.75,141325.0,27999079.0,149.28,,,,946741
Erie,2025-06,2025,3.4,253248,267.49,140925.0,27873054.0,148.85,,,,946741
Erie,2025-07,2025,4.0,252642,266.85,140550.0,27781025.0,148.46,,,,946741
Erie,2025-08,2025,4.3,251614,265.77,139597.0,27514926.0,147.45,,,,946741
Erie,2025-09,2025,4.1,250780,264.89,138715.0,27325644.0,146.52,,,,946741
Erie,2025-10,2025,,250522,264.62,139065.0,28379042.0,146.89,,,,946741
Erie,2025-11,2025,4.0,251769,265.93,136061.0,27493193.0,143.72,,,,946741
Erie,2025-12,2025,3.9,251950,266.12,134978.0,27302274.0,142.57,,,,946741
Essex,2018-01,2018,6.5,8587,230.29,3462.0,414162.0,92.84,,,,37288
Essex,2018-02,2018,6.8,8588,230.32,3476.0,415474.0,93.22,,,,37288
Essex,2018-03,2018,6.4,8583,230.18,3492.0,418945.0,93.65,,,,37288
Essex,2018-04,2018,5.6,8553,229.38,3459.0,412277.0,92.76,,,,37288
Essex,2018-05,2018,4.2,8489,227.66,3458.0,416803.0,92.74,,,,37288
Essex,2018-06,2018,4.0,8460,226.88,3382.0,402280.0,90.7,,,,37288
Essex,2018-07,2018,3.6,8375,224.6,3263.0,393799.0,87.51,,,,37288
Essex,2018-08,2018,3.5,8343,223.74,3203.0,385841.0,85.9,,,,37288
Essex,2018-09,2018,3.3,8339,223.64,3168.0,382352.0,84.96,,,,37288
Essex,2018-10,2018,3.5,8337,223.58,3190.0,380283.0,85.55,,,,37288
Essex,2018-11,2018,4.2,8363,224.28,3233.0,385879.0,86.7,,,,37288
Essex,2018-12,2018,5.0,8417,225.73,3287.0,393966.0,88.15,,,,37288
Essex,2019-01,2019,5.7,8443,228.9,3361.0,403587.0,91.12,,,,36885
Essex,2019-02,2019,5.8,8391,227.49,3350.0,394456.0,90.82,,,,36885
Essex,2019-03,2019,5.5,8362,226.7,3266.0,386571.0,88.55,,,,36885
Essex,2019-04,2019,5.1,8315,225.43,3268.0,386101.0,88.6,,,,36885
Essex,2019-05,2019,3.9,8270,224.21,3252.0,387073.0,88.17,,,,36885
Essex,2019-06,2019,3.7,8239,223.37,3191.0,382118.0,86.51,,,,36885
Essex,2019-07,2019,3.7,8219,222.83,3126.0,373104.0,84.75,,,,36885
Essex,2019-08,2019,3.6,8300,225.02,3043.0,368829.0,82.5,,,,36885
Essex,2019-09,2019,3.2,8277,224.4,3013.0,364676.0,81.69,,,,36885
Essex,2019-10,2019,3.6,8224,222.96,2963.0,363214.0,80.33,,,,36885
Essex,2019-11,2019,4.3,8163,221.31,2957.0,367961.0,80.17,,,,36885
Essex,2019-12,2019,5.3,8111,219.9,3016.0,370207.0,81.77,,,,36885
Essex,2020-01,2020,5.8,8150,218.65,3053.0,371049.0,81.9,,,,37275
Essex,2020-02,2020,5.9,8139,218.35,3099.0,373893.0,83.14,,,,37275
Essex,2020-03,2020,7.1,8162,218.97,3144.0,385011.0,84.35,,,,37275
Essex,2020-04,2020,19.2,8333,223.55,3355.0,769183.0,90.01,,,,37275
Essex,2020-05,2020,13.2,8430,226.16,3354.0,607863.0,89.98,,,,37275
Essex,2020-06,2020,8.9,8558,229.59,3233.0,540131.0,86.73,,,,37275
Essex,2020-07,2020,7.9,8632,231.58,3005.0,573471.0,80.62,,,,37275
Essex,2020-08,2020,5.9,8711,233.7,2994.0,544343.0,80.32,,,,37275
Essex,2020-09,2020,5.0,8795,235.95,2967.0,493950.0,79.6,,,,37275
Essex,2020-10,2020,4.4,8851,237.45,2964.0,603064.0,79.52,,,,37275
Essex,2020-11,2020,4.8,8939,239.81,3011.0,582809.0,80.78,,,,37275
Essex,2020-12,2020,5.6,9082,243.65,3079.0,590219.0,82.6,,,,37275
Essex,2021-01,2021,6.3,9141,245.48,3096.0,677282.0,83.14,81.0,217.52,,37238
Essex,2021-02,2021,6.8,9170,246.25,3147.0,688221.0,84.51,70.0,187.98,,37238
Essex,2021-03,2021,6.3,9262,248.72,3191.0,700100.0,85.69,65.0,174.55,,37238
Essex,2021-04,2021,5.5,9320,250.28,3142.0,764104.0,84.38,67.0,179.92,,37238
Essex,2021-05,2021,4.5,9354,251.2,3132.0,764574.0,84.11,62.0,166.5,,37238
Essex,2021-06,2021,4.6,9397,252.35,3092.0,744837.0,83.03,78.0,209.46,,37238
Essex,2021-07,2021,4.4,9459,254.01,3106.0,753174.0,83.41,94.0,252.43,,37238
Essex,2021-08,2021,4.1,9482,254.63,3039.0,732760.0,81.61,82.0,220.21,,37238
Essex,2021-09,2021,3.5,9553,256.54,3024.0,739104.0,81.21,86.0,230.95,,37238
Essex,2021-10,2021,3.4,9599,257.77,3095.0,820520.0,83.11,79.0,212.15,,37238
Essex,2021-11,2021,3.6,9588,257.48,3105.0,815417.0,83.38,91.0,244.37,,37238
Essex,2021-12,2021,3.5,9633,258.69,3198.0,856035.0,85.88,100.0,268.54,,37238
Essex,2022-01,2022,4.6,9653,262.62,3285.0,858754.0,89.37,92.0,250.3,,36756
Essex,2022-02,2022,4.9,9678,263.3,3391.0,889094.0,92.26,86.0,233.98,,36756
Essex,2022-03,2022,4.6,9710,264.17,3423.0,887573.0,93.13,76.0,206.77,,36756
Essex,2022-04,2022,3.9,9712,264.23,3417.0,881831.0,92.96,63.0,171.4,,36756
Essex,2022-05,2022,3.1,9762,265.59,3442.0,883262.0,93.64,56.0,152.36,,36756
Essex,2022-06,2022,3.0,9811,266.92,3341.0,848117.0,90.9,121.0,329.2,,36756
Essex,2022-07,2022,3.1,9835,267.58,3262.0,846171.0,88.75,98.0,266.62,,36756
Essex,2022-08,2022,3.2,9844,267.82,3224.0,830511.0,87.71,112.0,304.71,,36756
Essex,2022-09,2022,2.6,9875,268.66,3211.0,825041.0,87.36,116.0,315.59,,36756
Essex,2022-10,2022,2.5,9914,269.72,3160.0,923243.0,85.97,104.0,282.95,,36756
Essex,2022-11,2022,3.2,9928,270.11,3238.0,955751.0,88.09,123.0,334.64,,36756
Essex,2022-12,2022,3.6,9947,270.62,3331.0,979530.0,90.62,138.0,375.45,,36756
Essex,2023-01,2023,4.4,10016,273.02,3306.0,949960.0,90.12,116.0,316.2,,36686
Essex,2023-02,2023,4.7,10021,273.16,3347.0,962304.0,91.23,95.0,258.95,,36686
Essex,2023-03,2023,4.3,10081,274.79,3330.0,601232.0,90.77,101.0,275.31,,36686
Essex,2023-04,2023,3.5,10152,276.73,3336.0,590240.0,90.93,53.0,144.47,,36686
Essex,2023-05,2023,3.1,10197,277.95,3335.0,598346.0,90.91,69.0,188.08,,36686
Essex,2023-06,2023,2.8,10247,279.32,3252.0,576067.0,88.64,111.0,302.57,,36686
Essex,2023-07,2023,2.9,10122,275.91,3219.0,573660.0,87.74,96.0,261.68,,36686
Essex,2023-08,2023,3.2,9997,272.5,3105.0,540809.0,84.64,96.0,261.68,,36686
Essex,2023-09,2023,2.9,9833,268.03,3116.0,541066.0,84.94,84.0,228.97,,36686
Essex,2023-10,2023,3.0,9682,263.92,3159.0,574083.0,86.11,107.0,291.66,,36686
Essex,2023-11,2023,3.6,9469,258.11,3133.0,568048.0,85.4,103.0,280.76,,36686
Essex,2023-12,2023,4.0,9212,251.1,3120.0,562094.0,85.05,86.0,234.42,,36686
Essex,2024-01,2024,4.6,8997,246.23,3133.0,563466.0,85.74,105.0,287.36,,36539
Essex,2024-02,2024,4.9,8841,241.96,3102.0,557492.0,84.9,75.0,205.26,,36539
Essex,2024-03,2024,4.4,8690,237.83,3057.0,552213.0,83.66,72.0,197.05,,36539
Essex,2024-04,2024,3.8,8509,232.87,3012.0,543856.0,82.43,44.0,120.42,,36539
Essex,2024-05,2024,3.1,8320,227.7,3037.0,551618.0,83.12,76.0,208.0,,36539
Essex,2024-06,2024,2.9,8171,223.62,3003.0,540148.0,82.19,92.0,251.79,,36539
Essex,2024-07,2024,3.2,8135,222.64,3000.0,539681.0,82.1,85.0,232.63,,36539
Essex,2024-08,2024,3.0,8101,221.71,2920.0,518167.0,79.91,80.0,218.94,,36539
Essex,2024-09,2024,2.5,8100,221.68,2917.0,521134.0,79.83,87.0,238.1,,36539
Essex,2024-10,2024,2.6,8064,220.7,2966.0,542374.0,81.17,96.0,262.73,,36539
Essex,2024-11,2024,3.2,8022,219.55,2919.0,530652.0,79.89,93.0,254.52,,36539
Essex,2024-12,2024,3.5,8044,220.15,2965.0,531092.0,81.15,126.0,344.84,,36539
Essex,2025-01,2025,4.7,8068,221.42,3030.0,526919.0,83.15,,,,36438
Essex,2025-02,2025,5.1,8056,221.09,3053.0,533654.0,83.79,,,,36438
Essex,2025-03,2025,4.4,8065,221.33,3055.0,531818.0,83.84,,,,36438
Essex,2025-04,2025,3.5,8088,221.97,2992.0,523139.0,82.11,,,,36438
Essex,2025-05,2025,2.7,8039,220.62,3017.0,537563.0,82.8,,,,36438
Essex,2025-06,2025,2.6,8026,220.26,3004.0,531510.0,82.44,,,,36438
Essex,2025-07,2025,3.0,8083,221.83,2950.0,529103.0,80.96,,,,36438
Essex,2025-08,2025,3.1,8051,220.95,2919.0,516880.0,80.11,,,,36438
Essex,2025-09,2025,3.2,8072,221.53,2911.0,513176.0,79.89,,,,36438
Essex,2025-10,2025,,8103,222.38,2923.0,528194.0,80.22,,,,36438
Essex,2025-11,2025,3.8,8126,223.01,2829.0,511295.0,77.64,,,,36438
Essex,2025-12,2025,4.0,8144,223.5,2852.0,519787.0,78.27,,,,36438
Franklin,2018-01,2018,7.1,14587,290.12,7054.0,886490.0,140.3,,,,50279
Franklin,2018-02,2018,7.2,14542,289.23,7019.0,877916.0,139.6,,,,50279
Franklin,2018-03,2018,6.4,14496,288.31,7049.0,891642.0,140.2,,,,50279
Franklin,2018-04,2018,5.8,14504,288.47,7027.0,879570.0,139.76,,,,50279
Franklin,2018-05,2018,4.8,14494,288.27,6949.0,863313.0,138.21,,,,50279
Franklin,2018-06,2018,4.7,14512,288.63,6856.0,850093.0,136.36,,,,50279
Franklin,2018-07,2018,4.6,14501,288.41,6759.0,844321.0,134.43,,,,50279
Franklin,2018-08,2018,4.4,14513,288.65,6742.0,852459.0,134.09,,,,50279
Franklin,2018-09,2018,3.8,14384,286.08,6711.0,841393.0,133.48,,,,50279
Franklin,2018-10,2018,3.9,14366,285.73,6799.0,866646.0,135.23,,,,50279
Franklin,2018-11,2018,4.1,14357,285.55,6801.0,853788.0,135.27,,,,50279
Franklin,2018-12,2018,4.9,14392,286.24,6874.0,867758.0,136.72,,,,50279
Franklin,2019-01,2019,5.8,14433,288.53,6801.0,849548.0,135.96,,,,50022
Franklin,2019-02,2019,5.8,14340,286.67,6839.0,849841.0,136.72,,,,50022
Franklin,2019-03,2019,5.6,14268,285.23,6885.0,849295.0,137.64,,,,50022
Franklin,2019-04,2019,4.8,14357,287.01,6838.0,840616.0,136.7,,,,50022
Franklin,2019-05,2019,4.2,14418,288.23,6745.0,829610.0,134.84,,,,50022
Franklin,2019-06,2019,4.2,14379,287.45,6602.0,816742.0,131.98,,,,50022
Franklin,2019-07,2019,4.7,14367,287.21,6523.0,814087.0,130.4,,,,50022
Franklin,2019-08,2019,4.7,14342,286.71,6525.0,811961.0,130.44,,,,50022
Franklin,2019-09,2019,3.8,14329,286.45,6480.0,810024.0,129.54,,,,50022
Franklin,2019-10,2019,4.0,14367,287.21,6476.0,823778.0,129.46,,,,50022
Franklin,2019-11,2019,4.5,14309,286.05,6548.0,822217.0,130.9,,,,50022
Franklin,2019-12,2019,5.3,14321,286.29,6699.0,837983.0,133.92,,,,50022
Franklin,2020-01,2020,6.0,14332,303.31,6703.0,833601.0,141.86,,,,47252
Franklin,2020-02,2020,6.0,14264,301.87,6647.0,825062.0,140.67,,,,47252
Franklin,2020-03,2020,6.9,14267,301.93,6502.0,800230.0,137.6,,,,47252
Franklin,2020-04,2020,17.1,14406,304.88,6719.0,1558418.0,142.2,,,,47252
Franklin,2020-05,2020,13.3,14551,307.94,6765.0,1205477.0,143.17,,,,47252
Franklin,2020-06,2020,10.3,14716,311.44,6630.0,1115552.0,140.31,,,,47252
Franklin,2020-07,2020,10.0,14899,315.31,6477.0,1220120.0,137.07,,,,47252
Franklin,2020-08,2020,7.2,15027,318.02,6276.0,1130479.0,132.82,,,,47252
Franklin,2020-09,2020,5.8,15149,320.6,6274.0,1024677.0,132.78,,,,47252
Franklin,2020-10,2020,4.9,15210,321.89,6256.0,1292561.0,132.4,,,,47252
Franklin,2020-11,2020,5.2,15287,323.52,6131.0,1181006.0,129.75,,,,47252
Franklin,2020-12,2020,5.8,15428,326.5,6253.0,1215479.0,132.33,,,,47252
Franklin,2021-01,2021,6.4,15548,332.22,6257.0,1379635.0,133.69,115.0,245.72,,46801
Franklin,2021-02,2021,6.9,15593,333.18,6409.0,1418711.0,136.94,70.0,149.57,,46801
Franklin,2021-03,2021,6.5,15669,334.8,6466.0,1407854.0,138.16,113.0,241.45,,46801
Franklin,2021-04,2021,5.3,15722,335.93,6481.0,1580121.0,138.48,60.0,128.2,,46801
Franklin,2021-05,2021,4.8,15788,337.34,6473.0,1579857.0,138.31,96.0,205.12,,46801
Franklin,2021-06,2021,5.1,15859,338.86,6419.0,1558562.0,137.16,108.0,230.76,,46801
Franklin,2021-07,2021,5.1,15957,340.95,6329.0,1540152.0,135.23,94.0,200.85,,46801
Franklin,2021-08,2021,4.7,15933,340.44,6259.0,1527077.0,133.74,82.0,175.21,,46801
Franklin,2021-09,2021,3.7,16094,343.88,6176.0,1516852.0,131.96,104.0,222.22,,46801
Franklin,2021-10,2021,3.6,16103,344.07,6322.0,1681334.0,135.08,113.0,241.45,,46801
Franklin,2021-11,2021,3.5,16146,344.99,6421.0,1695940.0,137.2,159.0,339.74,,46801
Franklin,2021-12,2021,3.3,16232,346.83,6508.0,1721765.0,139.06,149.0,318.37,,46801
Franklin,2022-01,2022,4.4,16333,354.2,6563.0,1701123.0,142.33,143.0,310.11,,46112
Franklin,2022-02,2022,4.7,16356,354.7,6601.0,1710693.0,143.15,112.0,242.89,,46112
Franklin,2022-03,2022,4.2,16460,356.96,6712.0,1731212.0,145.56,115.0,249.39,,46112
Franklin,2022-04,2022,3.6,16502,357.87,6750.0,1743190.0,146.38,70.0,151.8,,46112
Franklin,2022-05,2022,3.2,16553,358.97,6727.0,1731584.0,145.88,100.0,216.86,,46112
Franklin,2022-06,2022,3.4,16580,359.56,6738.0,1720163.0,146.12,119.0,258.07,,46112
Franklin,2022-07,2022,3.8,16678,361.68,6681.0,1711260.0,144.89,109.0,236.38,,46112
Franklin,2022-08,2022,3.9,16704,362.25,6640.0,1696706.0,144.0,117.0,253.73,,46112
Franklin,2022-09,2022,3.0,16766,363.59,6639.0,1711263.0,143.98,116.0,251.56,,46112
Franklin,2022-10,2022,2.9,16791,364.14,6738.0,1947710.0,146.12,144.0,312.28,,46112
Franklin,2022-11,2022,3.5,16868,365.8,6746.0,1961645.0,146.3,172.0,373.0,,46112
Franklin,2022-12,2022,3.7,16964,367.89,6900.0,2033901.0,149.64,174.0,377.34,,46112
Franklin,2023-01,2023,4.4,17067,369.22,6978.0,2046924.0,150.96,157.0,339.65,,46224
Franklin,2023-02,2023,4.4,17119,370.35,7042.0,2038071.0,152.35,113.0,244.46,,46224
Franklin,2023-03,2023,4.0,17236,372.88,7065.0,1300049.0,152.84,110.0,237.97,,46224
Franklin,2023-04,2023,3.2,17301,374.29,6923.0,1252842.0,149.77,81.0,175.23,,46224
Franklin,2023-05,2023,3.2,17399,376.41,6818.0,1228304.0,147.5,97.0,209.85,,46224
Franklin,2023-06,2023,3.2,17511,378.83,6784.0,1230950.0,146.76,123.0,266.1,,46224
Franklin,2023-07,2023,3.6,17347,375.28,6704.0,1223449.0,145.03,110.0,237.97,,46224
Franklin,2023-08,2023,3.8,17106,370.07,6586.0,1187963.0,142.48,109.0,235.81,,46224
Franklin,2023-09,2023,3.3,16844,364.4,6578.0,1186878.0,142.31,109.0,235.81,,46224
Franklin,2023-10,2023,3.5,16662,360.46,6570.0,1246012.0,142.13,163.0,352.63,,46224
Franklin,2023-11,2023,3.8,16434,355.53,6618.0,1252144.0,143.17,152.0,328.83,,46224
Franklin,2023-12,2023,4.3,16085,347.98,6665.0,1265633.0,144.19,148.0,320.18,,46224
Franklin,2024-01,2024,4.7,15827,336.87,6774.0,1263522.0,144.18,144.0,306.49,,46983
Franklin,2024-02,2024,4.9,15652,333.14,6725.0,1253624.0,143.14,113.0,240.51,,46983
Franklin,2024-03,2024,4.5,15487,329.63,6711.0,1252232.0,142.84,81.0,172.4,,46983
Franklin,2024-04,2024,3.9,15189,323.29,6639.0,1228625.0,141.31,75.0,159.63,,46983
Franklin,2024-05,2024,3.3,14920,317.56,6673.0,1239320.0,142.03,101.0,214.97,,46983
Franklin,2024-06,2024,3.4,14611,310.98,6602.0,1214667.0,140.52,115.0,244.77,,46983
Franklin,2024-07,2024,3.9,14633,311.45,6583.0,1215278.0,140.11,89.0,189.43,,46983
Franklin,2024-08,2024,3.7,14658,311.99,6557.0,1213856.0,139.56,99.0,210.71,,46983
Franklin,2024-09,2024,2.9,14667,312.18,6522.0,1208943.0,138.82,128.0,272.44,,46983
Franklin,2024-10,2024,3.0,14644,311.69,6529.0,1243077.0,138.97,143.0,304.37,,46983
Franklin,2024-11,2024,3.5,14603,310.81,6562.0,1249418.0,139.67,141.0,300.11,,46983
Franklin,2024-12,2024,3.7,14549,309.67,6677.0,1275504.0,142.12,171.0,363.96,,46983
Franklin,2025-01,2025,4.7,14512,312.09,6681.0,1255498.0,143.68,,,,46500
